image_id,proxy,sess,fold_id,R,G,B,bright,contrast,sat,sat_p99,blueish,bright_frac,dark_frac,d10,d15,d20,gmean,gp95,lapvar,colstd,colmin,rowstd,y
mileage_100000_plus__session_006__b013__13ce76f410,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60050076,0.5969784,0.5456859,0.58105505,0.18097688,0.0969709,0.3475325107574463,0.0,0.414794921875,0.0,0.1625518798828125,0.08648681640625,0.0336761474609375,0.7513561248779297,1.8977025747299194,1.7172045707702637,0.526914656162262,-1.6334718465805054,0.5043007135391235,2
mileage_100000_plus__session_006__b013__d5fc88038b,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60083395,0.5970694,0.54560834,0.58117056,0.18108837,0.09726718,0.35088977217674255,0.0,0.41650390625,0.0,0.16351318359375,0.0828094482421875,0.0318756103515625,0.7510231733322144,1.911380410194397,1.718051552772522,0.5158599019050598,-1.574652910232544,0.5081437230110168,2
mileage_100000_plus__session_006__b014__bcf8b26cd4,high_mileage_proxy,mileage_100000_plus__session_006,1,0.59990233,0.5962929,0.545077,0.5804241,0.18073487,0.09641956,0.3475082218647003,0.0,0.413330078125,0.0,0.164398193359375,0.0831298828125,0.0318450927734375,0.7508325576782227,1.9015240669250488,1.7169188261032104,0.5284855961799622,-1.6554538011550903,0.5053153038024902,2
mileage_100000_plus__session_006__b014__f1a022986d,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6012121,0.59745044,0.5459281,0.5815302,0.1812898,0.09728929,0.3485599458217621,0.0,0.4169921875,0.0,0.163970947265625,0.08331298828125,0.0315704345703125,0.7505502104759216,1.908370852470398,1.717514157295227,0.5156376957893372,-1.5821126699447632,0.5094092488288879,2
mileage_100000_plus__session_006__b015__adfa9b89df,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60151464,0.59764767,0.54605925,0.5817405,0.18146005,0.09715157,0.34891292452812195,0.0,0.41796875,0.0,0.1629486083984375,0.083953857421875,0.031951904296875,0.7503293752670288,1.9003891944885254,1.7190357446670532,0.5135860443115234,-1.5467034578323364,0.5112284421920776,2
mileage_100000_plus__session_006__b015__d0a6a65423,high_mileage_proxy,mileage_100000_plus__session_006,1,0.59975684,0.59640205,0.545123,0.5804273,0.18081573,0.096810855,0.3486037850379944,0.0,0.413330078125,0.0,0.1641693115234375,0.083892822265625,0.0316314697265625,0.7519500851631165,1.9164854288101196,1.7250813245773315,0.5295903086662292,-1.603460431098938,0.5045516490936279,2
mileage_100000_plus__session_006__b016__e2a1d8ed3a,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6016247,0.5977022,0.5460392,0.5817887,0.18147136,0.0974977,0.34144702553749084,0.0,0.41796875,0.0,0.163330078125,0.0829925537109375,0.031829833984375,0.7496360540390015,1.9033169746398926,1.7040985822677612,0.5148046612739563,-1.573709487915039,0.5107519626617432,2
mileage_100000_plus__session_006__b016__fb6b56e18e,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60008043,0.5964825,0.54521775,0.5805936,0.18103518,0.09641763,0.3405955731868744,0.0,0.4140625,0.0,0.165374755859375,0.0833892822265625,0.0318756103515625,0.7486069798469543,1.893914818763733,1.7073701620101929,0.5266838073730469,-1.628312110900879,0.5106036067008972,2
mileage_100000_plus__session_006__b017__94c44ce86e,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6020719,0.5981541,0.5464786,0.58223486,0.18161964,0.09724211,0.34167659282684326,0.0,0.420654296875,0.0,0.162567138671875,0.0831756591796875,0.03167724609375,0.7501604557037354,1.9097155332565308,1.7197133302688599,0.5110430121421814,-1.548301100730896,0.5103299617767334,2
mileage_100000_plus__session_006__b017__cd4d045f64,high_mileage_proxy,mileage_100000_plus__session_006,1,0.5994246,0.59583527,0.5448328,0.5800309,0.18069087,0.09595897,0.34533455967903137,0.0,0.41259765625,0.0,0.166900634765625,0.0841064453125,0.0326080322265625,0.7500841021537781,1.9075249433517456,1.7085648775100708,0.5280777215957642,-1.6269551515579224,0.5089349150657654,2
mileage_100000_plus__session_006__b018__88326a8aec,high_mileage_proxy,mileage_100000_plus__session_006,1,0.5989363,0.5953326,0.5445198,0.5795962,0.18055344,0.095560595,0.3482446074485779,0.0,0.412841796875,0.0,0.1666107177734375,0.084197998046875,0.0323028564453125,0.7504660487174988,1.9072465896606445,1.7101112604141235,0.5265080332756042,-1.6101852655410767,0.5088769793510437,2
mileage_100000_plus__session_006__b018__a3ccb86bde,high_mileage_proxy,mileage_100000_plus__session_006,1,0.6022816,0.5985725,0.5468204,0.58255816,0.18167578,0.09741843,0.3474598526954651,0.0,0.4208984375,0.0,0.1630401611328125,0.082489013671875,0.0340728759765625,0.7509886026382446,1.9149398803710938,1.7235792875289917,0.5140284299850464,-1.5508426427841187,0.5096903443336487,2
mileage_100000_plus__session_006__b019__670695a6ad,high_mileage_proxy,mileage_100000_plus__session_006,1,0.60245097,0.5987458,0.546852,0.58268297,0.18180954,0.09761286,0.35004308819770813,0.0,0.423583984375,0.0,0.1622467041015625,0.0821990966796875,0.0337371826171875,0.7494673728942871,1.9021739959716797,1.7041964530944824,0.5110033750534058,-1.5504021644592285,0.5114222764968872,2
mileage_100000_plus__session_006__b019__8b16fde2ea,high_mileage_proxy,mileage_100000_plus__session_006,1,0.5986682,0.59508085,0.54443455,0.5793945,0.18051893,0.095910564,0.34822699427604675,0.0,0.412109375,0.0,0.1668701171875,0.084686279296875,0.032440185546875,0.7512344121932983,1.911490797996521,1.7166858911514282,0.5272510647773743,-1.6064642667770386,0.5071686506271362,2
mileage_000100_005000__session_002__b000__4ec306b800,low_mileage_proxy,mileage_000100_005000__session_002,1,0.6004385,0.5884603,0.5395422,0.57614696,0.19750851,0.0998047,0.34179723262786865,0.0,0.412841796875,0.0,0.1497802734375,0.1041412353515625,0.05694580078125,0.7873016595840454,2.655367612838745,1.4919087886810303,0.5143012404441833,-1.7403234243392944,0.3711899220943451,0
mileage_000100_005000__session_002__b000__6621f701ba,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5930779,0.5812816,0.5330739,0.5691445,0.19938336,0.10065826,0.3503945767879486,0.0,0.407470703125,0.0,0.1461944580078125,0.10394287109375,0.0572357177734375,0.7975500822067261,2.638514280319214,1.5472689867019653,0.47374287247657776,-1.4683295488357544,0.383881539106369,0
mileage_000100_005000__session_002__b000__69c8f668d3,low_mileage_proxy,mileage_000100_005000__session_002,1,0.6043447,0.5936993,0.54426414,0.5807694,0.19636706,0.0978082,0.3048529028892517,0.0,0.416748046875,0.0,0.153778076171875,0.1054229736328125,0.0569610595703125,0.7727270126342773,2.647409439086914,1.419352412223816,0.48733383417129517,-1.6378450393676758,0.35519370436668396,0
mileage_000100_005000__session_002__b000__b67d72804d,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5961579,0.58484507,0.5371946,0.57273257,0.19693863,0.09952399,0.35176321864128113,0.0,0.404296875,0.0,0.14959716796875,0.1031494140625,0.058258056640625,0.8018518090248108,2.629636287689209,1.5673950910568237,0.4069767892360687,-1.2755860090255737,0.381335586309433,0
mileage_000100_005000__session_002__b000__bc5ad94557,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5995443,0.588175,0.5391678,0.57562906,0.19717684,0.09884142,0.3291531503200531,0.0,0.411865234375,0.0,0.1489410400390625,0.1053009033203125,0.0586090087890625,0.7844423055648804,2.682098627090454,1.4980887174606323,0.48861128091812134,-1.6660810708999634,0.3626168966293335,0
mileage_000100_005000__session_002__b001__8380395bec,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5931679,0.5812577,0.53310835,0.569178,0.19934472,0.10063865,0.34897294640541077,0.0,0.40771484375,0.0,0.1464996337890625,0.1030426025390625,0.0570526123046875,0.7966077327728271,2.6375393867492676,1.543550729751587,0.4727689325809479,-1.459169864654541,0.387999951839447,0
mileage_000100_005000__session_002__b001__ac66c20dc2,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59978175,0.58839524,0.5393536,0.5758435,0.1971647,0.09804471,0.33118289709091187,0.0,0.41259765625,0.0,0.14886474609375,0.105316162109375,0.057952880859375,0.7839759588241577,2.660189390182495,1.4920172691345215,0.48908141255378723,-1.6638431549072266,0.3658641278743744,0
mileage_000100_005000__session_002__b001__c0400f6468,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5966404,0.58525103,0.5375402,0.57314384,0.19703072,0.099840015,0.34835320711135864,0.0,0.404541015625,0.0,0.1457061767578125,0.1039886474609375,0.058746337890625,0.8028963208198547,2.6255345344543457,1.5714120864868164,0.40320703387260437,-1.2250663042068481,0.38277843594551086,0
mileage_000100_005000__session_002__b002__3157830ba2,low_mileage_proxy,mileage_000100_005000__session_002,1,0.596516,0.58516204,0.5375201,0.57306606,0.19681545,0.09948389,0.3449569642543793,0.0,0.40283203125,0.0,0.1465301513671875,0.1041107177734375,0.0592041015625,0.804214596748352,2.635416269302368,1.571779489517212,0.39538052678108215,-1.1867576837539673,0.37808889150619507,0
mileage_000100_005000__session_002__b002__78fd8b309c,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5933211,0.58142906,0.5333601,0.56937015,0.19942479,0.10045126,0.3506316542625427,0.0,0.407470703125,0.0,0.1470489501953125,0.1025390625,0.057281494140625,0.7966165542602539,2.630913496017456,1.5484585762023926,0.47418832778930664,-1.4440675973892212,0.38796696066856384,0
mileage_000100_005000__session_002__b002__896d41f1ed,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59985065,0.58836174,0.53926647,0.5758263,0.19716147,0.098377064,0.33342432975769043,0.0,0.412353515625,0.0,0.148040771484375,0.105224609375,0.058319091796875,0.783266544342041,2.6499695777893066,1.4927966594696045,0.4957228899002075,-1.6672476530075073,0.3660552501678467,0
mileage_000100_005000__session_002__b003__3a9597c2f4,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5964528,0.5853994,0.53771734,0.57318985,0.19677873,0.0998348,0.3452659845352173,0.0,0.40283203125,0.0,0.1499481201171875,0.104034423828125,0.058807373046875,0.8059455156326294,2.6243038177490234,1.5655897855758667,0.392428457736969,-1.217118263244629,0.3729008436203003,0
mileage_000100_005000__session_002__b003__42952c2b39,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59327316,0.58143,0.5332462,0.5693165,0.19937603,0.1004879,0.3518887758255005,0.0,0.406982421875,0.0,0.147003173828125,0.10284423828125,0.0570831298828125,0.7969270348548889,2.6307029724121094,1.5525985956192017,0.47628799080848694,-1.4530524015426636,0.3864409923553467,0
mileage_000100_005000__session_002__b003__f2c4e2b19d,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5999397,0.5884335,0.53927696,0.5758834,0.19699349,0.0986615,0.3296552300453186,0.0,0.412353515625,0.0,0.1487579345703125,0.1049346923828125,0.0582275390625,0.7854365110397339,2.6608667373657227,1.4934638738632202,0.5011816024780273,-1.7314890623092651,0.36290082335472107,0
mileage_000100_005000__session_002__b004__5f89434ed1,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5971507,0.5862161,0.5384383,0.57393503,0.19690533,0.100469425,0.3435684144496918,0.0,0.4013671875,0.0,0.15057373046875,0.1029815673828125,0.05804443359375,0.8072936534881592,2.63647198677063,1.5716100931167603,0.39290040731430054,-1.2180262804031372,0.37163102626800537,0
mileage_000100_005000__session_002__b004__ca4d333fcd,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59988797,0.58854073,0.53946084,0.57596314,0.19686866,0.09891635,0.33342763781547546,0.0,0.407958984375,0.0,0.14837646484375,0.1050567626953125,0.05902099609375,0.7874569892883301,2.6749913692474365,1.4991083145141602,0.5034245848655701,-1.7785935401916504,0.3559037744998932,0
mileage_000100_005000__session_002__b004__ffb6c6d3e5,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59286535,0.5809685,0.53320026,0.5690114,0.19932543,0.10000935,0.35637760162353516,0.0,0.4052734375,0.0,0.1472625732421875,0.103515625,0.05633544921875,0.7963987588882446,2.641450881958008,1.5452913045883179,0.4753342270851135,-1.4662882089614868,0.3860514461994171,0
mileage_000100_005000__session_002__b005__88381eb0b2,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5998679,0.58843255,0.53925586,0.57585216,0.19697423,0.099478506,0.33333274722099304,0.0,0.407958984375,0.0,0.1481475830078125,0.10546875,0.058502197265625,0.7884560823440552,2.6625590324401855,1.4993469715118408,0.5044453144073486,-1.7271957397460938,0.3559930920600891,0
mileage_000100_005000__session_002__b005__962a30ddeb,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59748966,0.5865196,0.5388222,0.5742772,0.19687663,0.1000011,0.3460204303264618,0.0,0.400390625,0.0,0.1482696533203125,0.1032562255859375,0.05816650390625,0.8075931668281555,2.6399099826812744,1.5610108375549316,0.38590338826179504,-1.1866226196289062,0.3731439411640167,0
mileage_000100_005000__session_002__b005__e6f6cb6f89,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59437525,0.58249366,0.5346354,0.57050145,0.19898461,0.10023834,0.3518887758255005,0.0,0.408203125,0.0,0.14984130859375,0.103729248046875,0.0568695068359375,0.7957239151000977,2.636026382446289,1.5395679473876953,0.4707607924938202,-1.4598299264907837,0.3869701325893402,0
mileage_000100_005000__session_002__b006__458419b30f,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59707797,0.58602846,0.538445,0.5738505,0.19670671,0.098967105,0.3458784818649292,0.0,0.400390625,0.0,0.149322509765625,0.10308837890625,0.0582733154296875,0.8068482875823975,2.6222941875457764,1.572096824645996,0.3831181228160858,-1.1788666248321533,0.378739595413208,0
mileage_000100_005000__session_002__b006__c0018bc0a7,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5999789,0.58849955,0.5395719,0.5760168,0.19711187,0.09844147,0.3311334252357483,0.0,0.409912109375,0.000244140625,0.148712158203125,0.106048583984375,0.0586700439453125,0.7861889600753784,2.678759813308716,1.5007461309432983,0.5035973787307739,-1.7086997032165527,0.3588324785232544,0
mileage_000100_005000__session_002__b006__d02a000c42,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59405446,0.58226585,0.5344229,0.5702477,0.19898917,0.100234926,0.352600634098053,0.0,0.40673828125,0.0,0.1462554931640625,0.1030426025390625,0.0572509765625,0.7968811988830566,2.632807970046997,1.542657494544983,0.47079411149024963,-1.4512107372283936,0.3856104016304016,0
mileage_000100_005000__session_002__b007__0dfe49caa7,low_mileage_proxy,mileage_000100_005000__session_002,1,0.600159,0.5883473,0.53954124,0.57601583,0.19704461,0.09830243,0.3277915120124817,0.0,0.41015625,0.0,0.1490936279296875,0.1065521240234375,0.05889892578125,0.787078857421875,2.6792678833007812,1.4961668252944946,0.5092955827713013,-1.7423138618469238,0.35803207755088806,0
mileage_000100_005000__session_002__b007__49bd706234,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59693915,0.5859844,0.5383942,0.5737726,0.19674176,0.09895262,0.3452596366405487,0.0,0.403076171875,0.000244140625,0.1490325927734375,0.103118896484375,0.0576934814453125,0.8057044744491577,2.618199348449707,1.5738505125045776,0.3803337514400482,-1.1688698530197144,0.3825739622116089,0
mileage_000100_005000__session_002__b007__5491269e1c,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5942967,0.58248985,0.53478575,0.5705241,0.19880338,0.10002298,0.3527787923812866,0.0,0.405517578125,0.0,0.1493072509765625,0.1019744873046875,0.059051513671875,0.7955964803695679,2.6286911964416504,1.5476973056793213,0.4708179533481598,-1.4400742053985596,0.3865172863006592,0
mileage_000100_005000__session_002__b008__26155f3ed9,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5946318,0.58249557,0.5347216,0.57061636,0.19888045,0.1004853,0.3493300676345825,0.0,0.406005859375,0.0,0.14886474609375,0.1028900146484375,0.0604400634765625,0.7960506677627563,2.6593196392059326,1.5465701818466187,0.4721105098724365,-1.457036018371582,0.38641467690467834,0
mileage_000100_005000__session_002__b008__71a8d9dd5b,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5975165,0.5860467,0.53846794,0.5740104,0.19685729,0.09861016,0.3448748290538788,0.0,0.406005859375,0.000244140625,0.149017333984375,0.1031951904296875,0.05731201171875,0.8064000010490417,2.6246612071990967,1.5787469148635864,0.3832024931907654,-1.1786179542541504,0.38607630133628845,0
mileage_000100_005000__session_002__b008__f8d1a9befe,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5998335,0.58830804,0.5395211,0.57588756,0.19690688,0.09791445,0.3311742842197418,0.0,0.410888671875,0.0,0.1488494873046875,0.1056060791015625,0.0583343505859375,0.7853467464447021,2.6725072860717773,1.4861037731170654,0.504986584186554,-1.765260934829712,0.3604765832424164,0
mileage_000100_005000__session_002__b009__173f2ce75b,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5979148,0.5865024,0.53879833,0.57440513,0.19677602,0.09919308,0.350229948759079,0.0,0.4052734375,0.0,0.1474151611328125,0.102142333984375,0.0572052001953125,0.8068363666534424,2.6326141357421875,1.5771411657333374,0.3771153390407562,-1.16702401638031,0.3858473300933838,0
mileage_000100_005000__session_002__b009__981bc74c73,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5998353,0.5882497,0.53925496,0.57578,0.19681169,0.09848687,0.32266730070114136,0.0,0.41015625,0.000244140625,0.14898681640625,0.105133056640625,0.0583038330078125,0.7853270769119263,2.666414260864258,1.488179087638855,0.502460777759552,-1.76507568359375,0.3607577681541443,0
mileage_000100_005000__session_002__b009__dc1e6d44b3,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5950416,0.5828508,0.53522134,0.5710379,0.19895662,0.09942761,0.35028478503227234,0.0,0.404541015625,0.0,0.1483306884765625,0.1020965576171875,0.0588226318359375,0.7952065467834473,2.6277666091918945,1.5361802577972412,0.45601603388786316,-1.4320752620697021,0.3937927782535553,0
mileage_000100_005000__session_002__b010__69298a2c73,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59489316,0.582553,0.53494275,0.57079625,0.19890016,0.09976794,0.3497399389743805,0.0,0.404541015625,0.000244140625,0.1484832763671875,0.10211181640625,0.05950927734375,0.7937732934951782,2.6273553371429443,1.5535582304000854,0.4566505253314972,-1.4375197887420654,0.39412614703178406,0
mileage_000100_005000__session_002__b010__b98d051b8b,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5981034,0.5868231,0.53910464,0.57467705,0.19696236,0.09928922,0.350210577249527,0.0,0.404052734375,0.0,0.1472320556640625,0.1003265380859375,0.05908203125,0.8077237010002136,2.6374619007110596,1.5926707983016968,0.362716406583786,-1.1099317073822021,0.3876359760761261,0
mileage_000100_005000__session_002__b010__bdbbc98790,low_mileage_proxy,mileage_000100_005000__session_002,1,0.6002202,0.58867764,0.5393507,0.5760828,0.19699736,0.099066496,0.32508933544158936,0.0,0.412109375,0.0,0.1491546630859375,0.10638427734375,0.0586700439453125,0.7845407724380493,2.6649973392486572,1.4935771226882935,0.501608669757843,-1.6909838914871216,0.3623659908771515,0
mileage_000100_005000__session_002__b011__80773158f7,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5980976,0.58670247,0.53911614,0.5746387,0.19712162,0.09918004,0.3470640182495117,0.0,0.404541015625,0.000244140625,0.146087646484375,0.1004791259765625,0.05853271484375,0.8086446523666382,2.63836932182312,1.591223120689392,0.3525993824005127,-1.080431580543518,0.3905148208141327,0
mileage_000100_005000__session_002__b011__a1de86936f,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5945389,0.5823262,0.5350749,0.57064664,0.1988246,0.09920514,0.3456941246986389,0.0,0.40185546875,0.00048828125,0.14862060546875,0.1016998291015625,0.0584564208984375,0.7936567068099976,2.6289281845092773,1.549615502357483,0.46237632632255554,-1.4487401247024536,0.3927361071109772,0
mileage_000100_005000__session_002__b011__f0a95e899e,low_mileage_proxy,mileage_000100_005000__session_002,1,0.60077554,0.58921957,0.53988683,0.5766273,0.1969463,0.098833844,0.3315233588218689,0.0,0.411865234375,0.0,0.148406982421875,0.105682373046875,0.0588836669921875,0.7826128602027893,2.6806728839874268,1.488790512084961,0.5035704374313354,-1.7621557712554932,0.36578884720802307,0
mileage_000100_005000__session_002__b012__355fa2ad84,low_mileage_proxy,mileage_000100_005000__session_002,1,0.60145146,0.58981985,0.5404776,0.57724965,0.1968541,0.09869909,0.331315815448761,0.0,0.4130859375,0.0,0.1512298583984375,0.104217529296875,0.0581207275390625,0.7838389873504639,2.664548635482788,1.4954463243484497,0.5079517960548401,-1.7467490434646606,0.36732566356658936,0
mileage_000100_005000__session_002__b012__5c36914c6d,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59806216,0.5866843,0.5390769,0.57460785,0.1971106,0.099007905,0.3408578038215637,0.0,0.404541015625,0.0,0.1457366943359375,0.10369873046875,0.0583343505859375,0.8091052770614624,2.637437343597412,1.594834566116333,0.35250112414360046,-1.0677238702774048,0.38942670822143555,0
mileage_000100_005000__session_002__b012__a50c55d1f4,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5944556,0.58208585,0.534892,0.57047784,0.19876838,0.09884529,0.3510357141494751,0.0,0.399658203125,0.00048828125,0.148345947265625,0.1021575927734375,0.05950927734375,0.7932213544845581,2.6305253505706787,1.543055534362793,0.4638735055923462,-1.429240345954895,0.39179784059524536,0
mileage_000100_005000__session_002__b013__01b5617a6b,low_mileage_proxy,mileage_000100_005000__session_002,1,0.594357,0.5820322,0.534847,0.5704121,0.1989249,0.098814234,0.3516710698604584,0.0,0.39892578125,0.00048828125,0.1488189697265625,0.1024322509765625,0.059539794921875,0.7946286201477051,2.624410629272461,1.5480239391326904,0.46175912022590637,-1.43411386013031,0.38991764187812805,0
mileage_000100_005000__session_002__b013__1ec3b3dcdf,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59888464,0.58729416,0.53975475,0.5753112,0.19727187,0.09861177,0.3463682234287262,0.0,0.40673828125,0.0,0.1492156982421875,0.1033172607421875,0.057830810546875,0.8113453388214111,2.6293463706970215,1.6071670055389404,0.33375638723373413,-0.9878969788551331,0.39137905836105347,0
mileage_000100_005000__session_002__b013__223dc1d2f1,low_mileage_proxy,mileage_000100_005000__session_002,1,0.601821,0.5902028,0.54072934,0.5775844,0.19671066,0.09873422,0.3374994695186615,0.0,0.41455078125,0.0,0.1508636474609375,0.1044769287109375,0.0576324462890625,0.7832767963409424,2.661623239517212,1.4873321056365967,0.5108648538589478,-1.7738282680511475,0.36775726079940796,0
mileage_000100_005000__session_002__b014__0d49c7fda9,low_mileage_proxy,mileage_000100_005000__session_002,1,0.60216665,0.5905417,0.5411391,0.57794917,0.19675592,0.09915739,0.3376445472240448,0.0,0.41748046875,0.0,0.1502685546875,0.1042938232421875,0.0609893798828125,0.7852206826210022,2.6795284748077393,1.4953385591506958,0.5154666304588318,-1.763842225074768,0.3660242557525635,0
mileage_000100_005000__session_002__b014__503f0be85a,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5940909,0.5818417,0.5346775,0.57020336,0.19881324,0.09855399,0.34972628951072693,0.0,0.3974609375,0.00048828125,0.148468017578125,0.1028289794921875,0.06005859375,0.7929948568344116,2.6323800086975098,1.5385161638259888,0.4612641930580139,-1.4269623756408691,0.38995468616485596,0
mileage_000100_005000__session_002__b014__e9a8a94582,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5982173,0.5866374,0.53907394,0.5746429,0.19727981,0.09787795,0.34766677021980286,0.000244140625,0.4052734375,0.0,0.1454620361328125,0.1022491455078125,0.0586700439453125,0.8115168809890747,2.642263650894165,1.6072547435760498,0.3349980413913727,-1.0013571977615356,0.38972118496894836,0
mileage_000100_005000__session_002__b015__698e8cc968,low_mileage_proxy,mileage_000100_005000__session_002,1,0.593773,0.5815439,0.53431565,0.5698775,0.19883904,0.09868224,0.35165804624557495,0.0,0.396484375,0.00048828125,0.146240234375,0.102935791015625,0.0565185546875,0.7935423254966736,2.644940137863159,1.5420259237289429,0.4628431499004364,-1.4464507102966309,0.3903971314430237,0
mileage_000100_005000__session_002__b015__9f32c8b6c4,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5982585,0.58657706,0.5391755,0.5746703,0.1972791,0.09789861,0.3476821184158325,0.000244140625,0.405029296875,0.0,0.1491241455078125,0.1020660400390625,0.0583343505859375,0.813062310218811,2.638528823852539,1.61008882522583,0.33453530073165894,-0.9984686374664307,0.3878875970840454,0
mileage_000100_005000__session_002__b015__f0c4c5bc13,low_mileage_proxy,mileage_000100_005000__session_002,1,0.6021015,0.5905322,0.5411296,0.57792103,0.19678545,0.09871484,0.33155542612075806,0.0,0.418701171875,0.000244140625,0.1506195068359375,0.10357666015625,0.060546875,0.7857271432876587,2.642490863800049,1.486506700515747,0.5199794769287109,-1.7866557836532593,0.36356958746910095,0
mileage_000100_005000__session_002__b016__0b2a00cff0,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59760934,0.5860993,0.5387858,0.57416487,0.19707568,0.097749464,0.3460644781589508,0.000244140625,0.403564453125,0.0,0.1492767333984375,0.102447509765625,0.0573883056640625,0.813046932220459,2.647792100906372,1.6063425540924072,0.3351860046386719,-1.007046103477478,0.3858945071697235,0
mileage_000100_005000__session_002__b016__4bf932bd20,low_mileage_proxy,mileage_000100_005000__session_002,1,0.6020929,0.59026504,0.5410262,0.5777947,0.19691214,0.09910296,0.33908501267433167,0.0,0.418212890625,0.0,0.150634765625,0.1039276123046875,0.061279296875,0.7856161594390869,2.6488564014434814,1.4926079511642456,0.5167304277420044,-1.7441556453704834,0.3630262315273285,0
mileage_000100_005000__session_002__b016__5f3f0ec1f0,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5938965,0.5815228,0.53436637,0.5699286,0.19880313,0.09931748,0.35321104526519775,0.0,0.397216796875,0.00048828125,0.1460113525390625,0.102081298828125,0.0599365234375,0.7936233282089233,2.6481685638427734,1.5497493743896484,0.46356168389320374,-1.4517580270767212,0.3896438479423523,0
mileage_000100_005000__session_002__b017__11b14a0efa,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5945169,0.58220166,0.53497916,0.57056594,0.19876613,0.0989086,0.3519183099269867,0.0,0.397705078125,0.000244140625,0.1483306884765625,0.101959228515625,0.058868408203125,0.7938703298568726,2.6393165588378906,1.5570696592330933,0.45978084206581116,-1.4487004280090332,0.3898871839046478,0
mileage_000100_005000__session_002__b017__7098a41bce,low_mileage_proxy,mileage_000100_005000__session_002,1,0.60188615,0.59007066,0.5408175,0.5775914,0.1968634,0.099129826,0.34036964178085327,0.0,0.417724609375,0.0,0.1504974365234375,0.1045379638671875,0.05810546875,0.7855580449104309,2.6676201820373535,1.488900899887085,0.5130907297134399,-1.8081649541854858,0.3626396358013153,0
mileage_000100_005000__session_002__b017__713045f0dd,low_mileage_proxy,mileage_000100_005000__session_002,1,0.59736043,0.5858791,0.5386288,0.57395613,0.19720353,0.09762129,0.34379586577415466,0.000244140625,0.401611328125,0.0,0.149749755859375,0.103057861328125,0.0573883056640625,0.813347578048706,2.6409740447998047,1.6111875772476196,0.33250871300697327,-1.0041825771331787,0.3843141794204712,0
mileage_000100_005000__session_002__b018__b063befc0f,low_mileage_proxy,mileage_000100_005000__session_002,1,0.6019618,0.5901233,0.5408194,0.5776348,0.1968907,0.09938571,0.34178826212882996,0.0,0.416015625,0.0,0.1505126953125,0.104766845703125,0.0613555908203125,0.7869093418121338,2.668323516845703,1.4927035570144653,0.5139623880386353,-1.8060485124588013,0.35878056287765503,0
mileage_000100_005000__session_002__b018__f656616419,low_mileage_proxy,mileage_000100_005000__session_002,1,0.5941569,0.58174884,0.5345502,0.570152,0.19872788,0.098896645,0.3519183099269867,0.0,0.39892578125,0.0,0.1496124267578125,0.1014862060546875,0.0594329833984375,0.7945265769958496,2.632725477218628,1.5506540536880493,0.4504076838493347,-1.4359091520309448,0.3913721442222595,0
